Id,SalePrice
1902,138957.74099617093
1903,205800.06446070847
1904,138405.57662116588
1905,203136.00548731748
1906,159786.7898154035
1907,231318.03395625442
1908,108101.51307572419
1909,140041.61930176284
1910,119143.76645584861
1911,211831.9184185923
1912,315710.03315123427
1913,145312.49519764353
1914,53194.930059959894
1915,362486.626961837
1916,64747.23309380401
1917,242830.43597589686
1918,139892.4218712357
1919,157528.25871189288
1920,159891.873606233
1921,399294.31551560125
1922,322003.2016452555
1923,223259.50822330752
1924,230131.8555789007
1925,214614.45172385246
1926,377359.0200397447
1927,139588.69281672966
1928,163287.08838671452
1929,121574.61506550944
1930,128244.51539291482
1931,140864.80883496627
1932,138334.28573056334
1933,185652.06735362552
1934,181535.68514568408
1935,172125.51643403288
1936,183087.54890337645
1937,176737.94079316643
1938,173709.8687919073
1939,240978.11845685664
1940,190309.84713788787
1941,172758.1462288945
1942,174480.32690567034
1943,196345.9454762189
1944,327961.3308752607
1945,387146.76139611594
1946,142806.73770309414
1947,201403.13469744835
1948,175682.5396849407
1949,245272.21335301353
1950,178211.06038438083
1951,256428.02380094025
1952,217361.13597997391
1953,176597.6013088661
1954,181207.1186770763
1955,137293.18896905056
1956,283568.19149621576
1957,147000.30927166782
1958,310695.96636827657
1959,147854.38393471742
1960,114157.92205601634
1961,115018.97089104919
1962,94510.08162724442
1963,99050.39070620523
1964,109337.88134690715
1965,150219.87600898038
1966,139696.6128066563
1967,290272.88418292237
1968,454612.22943347634
1969,376403.7150289738
1970,442351.4488648745
1971,468368.1092473845
1972,403083.7462368717
1973,259486.94514186858
1974,324797.2838833965
1975,457259.8752513349
1976,277604.70766021824
1977,383198.524100572
1978,369757.34860698885
1979,334699.5395047702
1980,197894.12038238818
1981,351299.4253345616
1982,222379.33092454248
1983,206603.13833340426
1984,171795.60695696247
1985,215234.94552995823
1986,204756.20254995208
1987,181535.68514568408
1988,176143.88214744182
1989,183889.44054472062
1990,215372.5651598942
1991,233785.34373317342
1992,210357.3509129286
1993,173405.33200936113
1994,234898.71638039657
1995,181535.68514568408
1996,259800.16590405419
1997,320564.37828409777
1998,336451.00394411315
1999,258193.6676313112
2000,305280.93960891676
2001,277751.8011745152
2002,240625.93839334568
2003,262843.0327773101
2004,284235.1889589039
2005,206743.85646675277
2006,225304.98068316808
2007,246161.260396033
2008,222324.43381383145
2009,189415.6002928615
2010,188270.73164493174
2011,136331.32096584604
2012,176143.88214744182
2013,179907.8039778293
2014,184809.09994943236
2015,191981.6703144136
2016,190030.9916984808
2017,193940.08763182542
2018,118648.03801614663
2019,133165.6068876253
2020,106305.32703247685
2021,104362.68499099971
2022,181410.7923689131
2023,145658.7298429306
2024,266766.0661148219
2025,327535.9860132843
2026,174256.15739577237
2027,154315.8919723888
2028,156129.5091036668
2029,170913.364109163
2030,256714.38524444474
2031,214919.69523918824
2032,237099.31396823516
2033,243594.8959295283
2034,168632.71362067675
2035,209652.82529236426
2036,184283.9937874156
2037,202444.29333405878
2038,296843.41910208575
2039,207312.9403764054
2040,306317.1280627357
2041,277767.0782708421
2042,197332.02961517926
2043,179922.52378140943
2044,165846.23654105462
2045,213783.1870039684
2046,143390.45343117177
2047,147690.771000587
2048,137527.20082586337
2049,137498.2568583952
2050,172638.46660559362
2051,108590.80507567566
2052,122941.06941582981
2053,147907.80480880852
2054,78719.99933090922
2055,160050.08312532736
2056,143750.64995648744
2057,118786.02204642164
2058,224242.6153176277
2059,134593.28313386676
2060,169568.53347143318
2061,173008.44663968123
2062,136331.32096584604
2063,115071.80754075316
2064,140572.42935080265
2065,121386.67802768659
2066,170641.11536642027
2067,129319.89816370964
2068,141488.17036876376
2069,80142.70887220239
2070,105560.29558263555
2071,92508.86442637604
2072,123984.3749659877
2073,137367.9484276293
2074,169835.91475360526
2075,140572.42935080265
2076,116918.67120503813
2077,149742.39731175473
2078,134615.01549294454
2079,134615.01549294454
2080,119406.4680626066
2081,126690.00789457791
2082,117719.4370613483
2083,144560.7902144647
2084,115225.4100895266
2085,128049.98308880805
2086,105914.05842409411
2087,121490.9311438748
2088,108906.40898988878
2089,83101.39043462067
2090,132448.4739196551
2091,116714.49569544794
2092,129944.08020139088
2093,114261.60449710539
2094,101311.19071544171
2095,147671.1390986526
2096,82889.6596772743
2097,98151.47562207958
2098,145771.7927625856
2099,54792.096732935766
2100,91668.40170615095
2101,111301.23455721914
2102,137071.45300609042
2103,105174.84454160674
2104,120688.92508797263
2105,127013.69297973359
2106,71897.26791782097
2107,190981.4270743297
2108,120885.62532895015
2109,112091.8106404163
2110,128453.17206812541
2111,133639.88883018438
2112,136578.63560551492
2113,121530.57313804132
2114,121959.38596948088
2115,154906.85773490628
2116,120530.59552131033
2117,149915.01154063802
2118,121607.337356783
2119,104468.76812491551
2120,114161.565340555
2121,89839.68501806981
2122,104384.68480050255
2123,87082.97989080047
2124,152424.85769684066
2125,114970.48662240387
2126,152364.81768108107
2127,166638.34945173102
2128,122364.6634013225
2129,94412.2982848928
2130,137821.86226090245
2131,143370.7456606584
2132,105758.6461467449
2133,112344.12060507662
2134,119827.22914130453
2135,99827.34608761521
2136,77208.66485234509
2137,117466.58651825675
2138,139473.14246118735
2139,152769.2637765052
2140,136467.46975419112
2141,146041.96870723093
2142,132983.99035210905
2143,143022.11338806825
2144,130130.14238047024
2145,141773.03057998331
2146,155158.8547133032
2147,153706.77945448144
2148,126906.62158241638
2149,148548.1262937285
2150,204811.10221388048
2151,110655.2141695106
2152,166504.26030642827
2153,160727.26692816272
2154,107783.87947246978
2155,129045.39479684304
2156,279072.2162347721
2157,231943.66149416668
2158,234717.46485362397
2159,212203.71475525823
2160,173146.77378558854
2161,240067.08484344685
2162,402000.18094196205
2163,368232.0975091226
2164,248958.08821004763
2165,183183.02871503646
2166,148374.67612279346
2167,212604.87021920798
2168,196627.55477925198
2169,189017.8203786376
2170,211322.08072008425
2171,148898.6946777054
2172,137367.9484276293
2173,160366.86855662006
2174,228532.6378087939
2175,287764.37472807785
2176,336915.3505054482
2177,241061.78111573774
2178,212262.65816807613
2179,143370.7456606584
2180,212879.30192174113
2181,192927.4150261791
2182,218751.606583623
2183,197342.8080108209
2184,128330.74778093977
2185,115630.53803018905
2186,150949.18938489165
2187,155728.94182933267
2188,153915.7013114645
2189,231344.9900487983
2190,84579.92630545555
2191,80096.28127602593
2192,92617.56388918083
2193,101355.01267499657
2194,98985.4445770747
2195,116293.49219486096
2196,103728.68532611537
2197,125101.405917347
2198,155365.18406481543
2199,168677.0632932256
2200,135961.98498725775
2201,134371.14710733554
2202,203029.14307871857
2203,148495.6919373781
2204,188574.82644276295
2205,116059.90712189465
2206,135068.2597595688
2207,218987.7910332858
2208,258078.6182935361
2209,224242.70550905637
2210,109543.25957055337
2211,111221.14674837363
2212,118174.58968930916
2213,94107.29603537459
2214,138478.09260142388
2215,104795.98401649039
2216,148131.62491383057
2217,66251.08212430554
2218,70980.49463745499
2219,70301.78356916657
2220,71994.79685051144
2221,362486.626961837
2222,274605.60672506224
2223,314050.1425479671
2224,224515.51588968828
2225,125662.32809984568
2226,193377.43703921433
2227,197789.5290945614
2228,273825.29262468626
2229,244512.04338475253
2230,158360.7942509927
2231,213565.19780246404
2232,176990.80411671815
2233,183494.1612063133
2234,233896.13874727383
2235,225345.3060046214
2236,265549.8095296517
2237,343182.7476315928
2238,206311.5342667643
2239,108031.94484847458
2240,152819.06667504885
2241,153967.0823263769
2242,128545.99956659446
2243,130883.05418288226
2244,103157.88356678575
2245,92002.84892763432
2246,145831.40446783087
2247,104719.39783000032
2248,126414.02304598024
2249,126061.32498012164
2250,133162.17036603618
2251,121744.21981830867
2252,184494.94595749144
2253,157295.38861393105
2254,173665.69095032403
2255,188718.57581968897
2256,174963.51607131638
2257,204203.71553716916
2258,164797.9638936565
2259,176648.2221521957
2260,158750.53229801342
2261,167602.67367006585
2262,199366.90730624428
2263,374229.62976277014
2264,495673.744608027
2265,159790.04266728068
2266,280941.3605771862
2267,405507.5837197436
2268,461492.1507908157
2269,150964.18174804884
2270,189693.02763394098
2271,215231.01524680175
2272,210031.95827522088
2273,169564.45832203282
2274,176822.63100314274
2275,170078.84812475007
2276,180874.13214332963
2277,180786.81873035594
2278,146594.26562210286
2279,126672.37267566595
2280,116757.88474914113
2281,173662.7703149801
2282,181892.7561639394
2283,103226.54209815923
2284,112704.3667450878
2285,138956.014377195
2286,125442.71698280613
2287,368950.2549847702
2288,286527.4865649378
2289,414584.71117708646
2290,488056.5526089176
2291,335163.44538195815
2292,431502.4818236883
2293,491035.74662227026
2294,413374.46075895755
2295,529638.1063825744
2296,280005.3964303491
2297,324398.0423286405
2298,337245.5813830312
2299,386092.3044695085
2300,330403.6520626182
2301,304785.81747543043
2302,247577.60993456838
2303,242685.7407640368
2304,243831.0224028167
2305,195822.41204753728
2306,188976.7227838719
2307,193722.05673319518
2308,230334.2064416146
2309,274335.28604623646
2310,205428.20554027444
2311,193817.4476181463
2312,175969.1703723017
2313,175537.3113800997
2314,172964.80446346733
2315,180801.75604936972
2316,188075.52801118608
2317,181771.34284642205
2318,181535.68514568408
2319,180230.6352887743
2320,181270.04011717904
2321,237657.71462717702
2322,180896.29350215226
2323,180786.81873035594
2324,172964.80446346733
2325,208175.73005321992
2326,172670.53684951714
2327,211860.47768824812
2328,225681.570404728
2329,183159.05720877013
2330,181535.68514568408
2331,374772.831065995
2332,403386.274686256
2333,323422.30636617914
2334,255497.63872633353
2335,265206.0937925659
2336,318905.1044783236
2337,196004.51611522358
2338,268504.57286634855
2339,231430.3102880007
2340,419525.81495210854
2341,197582.59414637042
2342,231601.24003240064
2343,225828.34775485005
2344,223911.08376741165
2345,229031.3609934477
2346,209273.2869856501
2347,197291.05216394048
2348,236667.45095423076
2349,176394.90786310853
2350,293976.1040541014
2351,255006.5790433997
2352,256515.8128209027
2353,270303.3176910461
2354,130894.60348537719
2355,130197.62814287661
2356,149247.24840049748
2357,195918.9124149617
2358,193940.08763182542
2359,123902.1344988491
2360,118677.56455081342
2361,139758.46904161735
2362,285071.1883786213
2363,135330.15851456206
2364,155746.09136520405
2365,214471.5720071181
2366,183695.00759171465
2367,215451.80644150035
2368,216199.48672785555
2369,213251.2650239875
2370,170273.1927442772
2371,172297.50660499674
2372,185582.15622819413
2373,288194.15722591797
2374,293121.6211934938
2375,244523.58322723123
2376,283827.1832066516
2377,348515.77504952287
2378,149578.98352991627
2379,195294.7612740286
2380,150392.1841599133
2381,171118.74449602162
2382,197088.4429518985
2383,200288.66316308948
2384,245176.9684190014
2385,153997.28663889828
2386,138461.2160692
2387,141653.33039304853
2388,99982.25237964658
2389,125655.74977653766
2390,145245.69926453131
2391,138981.9567399195
2392,114500.25132212258
2393,164296.74410130843
2394,144700.78220109944
2395,198105.63688406767
2396,145443.2958560033
2397,224622.72598636505
2398,130268.65815098591
2399,54705.42035369863
2400,60948.042295486935
2401,120326.57045900458
2402,140476.92299714574
2403,136873.1246459404
2404,152751.3060178248
2405,155596.56893779256
2406,143027.8143825697
2407,127876.34766453912
2408,139737.47780732036
2409,131400.48176455128
2410,171623.89687278614
2411,122095.31798638465
2412,160484.811708479
2413,133162.17036603618
2414,146346.59259720324
2415,129682.17339906047
2416,125451.22196233332
2417,131435.22006444793
2418,129744.18297089303
2419,134615.01549294454
2420,126299.554282429
2421,151482.59557829468
2422,105028.25890092815
2423,124716.93364888395
2424,155800.19089719013
2425,195159.17272162976
2426,137106.8720640926
2427,133788.4805440412
2428,171907.97104078913
2429,116278.10174892038
2430,130276.48898609815
2431,106433.19660403996
2432,139169.21428174817
2433,144731.40479875784
2434,136257.9191388463
2435,152496.35379163313
2436,112087.81386550912
2437,110322.75131369608
2438,122916.75694711387
2439,104589.35134237444
2440,119527.20721682465
2441,106735.6343926009
2442,105079.61275076497
2443,123132.97611316874
2444,128353.17215723057
2445,81904.73321686099
2446,130395.42060133761
2447,173537.83241197618
2448,133879.75399520478
2449,107078.30854679483
2450,144068.12836760137
2451,131853.44342333672
2452,188053.88526607913
2453,96364.62834670425
2454,127451.074089154
2455,109869.76807909156
2456,130646.76931650584
2457,116661.21200074375
2458,114345.20745772489
2459,107503.22616582792
2460,137158.15019371916
2461,122018.52767666492
2462,135174.2672469708
2463,121625.316759084
2464,169562.12274686358
2465,137109.78507070892
2466,118147.87928145913
2467,142360.94849958745
2468,76390.0811815962
2469,77120.73275121293
2470,191565.30262353012
2471,207076.9450669374
2472,165614.93382955194
2473,116383.68549244072
2474,78094.44610650688
2475,213600.29704717925
2476,121433.44370857142
2477,131812.92292011878
2478,163914.37332060788
2479,98227.52134467296
2480,147554.2148707464
2481,117336.12365996109
2482,125550.16156846617
2483,105681.32044581808
2484,128020.69883064332
2485,128427.08347733681
2486,153741.90774069104
2487,183514.33229530012
2488,143467.3440692587
2489,156298.6244125043
2490,153590.0285482421
2491,82784.68882022101
2492,195041.71087722795
2493,148487.46940345227
2494,148719.64259336315
2495,98590.87854948516
2496,242147.86373171146
2497,153021.0297342373
2498,112245.50996224555
2499,90809.04440113304
2500,133645.40841045292
2501,138256.28058889144
2502,146758.7643393548
2503,99906.60401875524
2504,202818.12213175235
2505,230415.2556704604
2506,258566.49710571754
2507,299144.853489902
2508,258598.857302413
2509,228415.46781076535
2510,223043.87883590724
2511,177726.74072084037
2512,211860.47768824812
2513,226057.2927505522
2514,292884.25614566146
2515,150392.1841599133
2516,175385.39646232539
2517,139636.10697703858
2518,152474.1079819061
2519,223453.99446097278
2520,207647.20981976466
2521,189846.39702808534
2522,218014.45306122146
2523,126358.63168669633
2524,143754.07032803175
2525,147331.85429394734
2526,136747.89720463083
2527,111483.71126968552
2528,133573.11111572146
2529,129585.9835746774
2530,117910.39263453102
2531,251368.10724991962
2532,229894.39304594585
2533,201770.51475965054
2534,238944.56108395453
2535,302684.93901458953
2536,234818.4566280724
2537,225828.1630527425
2538,184684.4142784148
2539,185626.72839754596
2540,178382.1423355594
2541,176632.9016979194
2542,167403.1884892802
2543,129419.2037010961
2544,123345.5633706671
2545,136208.1438586125
2546,129490.49077113451
2547,137985.64924950476
2548,157990.35408810287
2549,158580.4401168897
2550,328123.84541274613
2551,142425.0017393741
2552,127716.43354043222
2553,80121.37526743612
2554,115327.32000825585
2555,116745.10906913731
2556,104010.50228207775
2557,107972.50183265546
2558,140462.9788536254
2559,142426.06542613183
2560,146426.28877461972
2561,123724.57649151706
2562,130565.28050239054
2563,146347.25939509488
2564,195713.21517649404
2565,138529.9796342205
2566,160696.09486964106
2567,137267.73226198045
2568,204054.1401305666
2569,212101.64291666093
2570,115746.72824499343
2571,186923.41630759026
2572,145842.09539499079
2573,211203.77684498247
2574,259336.4425907634
2575,127522.76608943916
2576,118374.90045892248
2577,162808.9910998561
2578,77072.6024237691
2579,65534.251913606444
2580,106269.18586191448
2581,113621.1409400225
2582,113099.6398253671
2583,291217.70629220345
2584,171594.04005222913
2585,198784.78896797783
2586,214973.3255220476
2587,192268.81764962443
2588,136958.21443429653
2589,148238.93780028008
2590,211472.26442963604
2591,222628.3886713798
2592,207519.3237142235
2593,241061.78111573774
2594,180174.25191626998
2595,194023.8679739936
2596,327887.1087932753
2597,196284.7754402268
2598,272230.2078542696
2599,325564.527162611
2600,156979.92629937828
2601,139396.96801510712
2602,83032.07258851369
2603,92142.91813434554
2604,86018.4328211425
2605,77381.07436097399
2606,156175.34831878892
2607,201090.15006655362
2608,191873.21446415363
2609,162282.08628213007
2610,105311.73889875997
2611,103087.61687864823
2612,158224.84515812545
2613,130621.43941928171
2614,126027.94965473952
2615,152519.3649209958
2616,145432.19056390107
2617,192736.06609811902
2618,191064.6121517598
2619,194629.18722282985
2620,181747.53948446145
2621,175135.9925567607
2622,176051.12609878628
2623,249989.62339789636
2624,316232.89355179504
2625,284663.3053969834
2626,173290.74552840367
2627,161917.59724712154
2628,460435.91385798063
2629,502829.98198187386
2630,349154.4763624136
2631,522407.94767485873
2632,426989.2365163509
2633,299144.853489902
2634,412291.1690917316
2635,154374.91847294584
2636,174487.69316434892
2637,165263.40899277097
2638,269296.2054177407
2639,180786.81873035594
2640,154355.52863783576
2641,102708.3187268769
2642,183950.78903613897
2643,102954.06043514507
2644,139602.51840793013
2645,104285.36850871085
2646,98396.16509460885
2647,99861.08036810416
2648,144963.4071125607
2649,145524.6895256834
2650,132008.1382561993
2651,143212.0942043861
2652,427558.1466320297
2653,256714.38524444474
2654,262330.78460456646
2655,403490.42293944024
2656,324797.2838833965
2657,341676.86920345726
2658,291880.56879162614
2659,294177.73074418877
2660,387416.9076306446
2661,342959.1407512418
2662,338493.23908649094
2663,281791.9724924822
2664,271252.2462214437
2665,340174.9071821084
2666,292167.1283237574
2667,174385.05995000116
2668,183806.44671770552
2669,181903.52177324987
2670,288015.03176694026
2671,182015.50499727798
2672,186875.9043956539
2673,201964.2442051623
2674,198177.1364048574
2675,171795.60695696247
2676,185709.81116102717
2677,199698.78958381462
2678,247768.77067189623
2679,275740.4915674052
2680,276081.6212451369
2681,410470.64699202415
2682,324543.19278118596
2683,546913.7140501892
2684,317726.5385497148
2685,347940.83910948853
2686,262797.9400408215
2687,304824.4738880326
2688,206376.5262386461
2689,197291.05216394048
2690,410931.4795865508
2691,192295.20903443158
2692,130955.4947588562
2693,201977.4160044648
2694,129869.02447672079
2695,191815.121539713
2696,184270.41380094705
2697,192639.68539409435
2698,185437.9717822907
2699,175156.18800894686
2700,163285.61175724032
2701,162459.01088610364
2702,112629.7213387679
2703,116776.28052974607
2704,143127.58201504682
2705,118313.88370563895
2706,116909.58522519587
2707,123681.0448769475
2708,134615.01549294454
2709,104952.51163936326
2710,128155.17496672369
2711,297702.3493095431
2712,415613.9136123825
2713,177126.05096812014
2714,155488.57975590782
2715,173587.4851394072
2716,151863.38498602135
2717,185078.8186339527
2718,219631.3458572405
2719,155194.2880825073
2720,164566.94528423648
2721,137812.56977857903
2722,162309.298886441
2723,144503.28081355777
2724,129093.92784283344
2725,133804.95783595508
2726,150177.272433941
2727,183698.39474627544
2728,167810.9291278745
2729,154524.2827988862
2730,144844.92848742596
2731,122718.48851958809
2732,129491.83986201313
2733,155779.21277146105
2734,139893.9869170878
